"","ID","NPGS site","variable","emission","year","value"
"3296",17,"Maryland, Beltsville","bioc_14","SSP126","2041-2060",77.8
"3297",17,"Maryland, Beltsville","bioc_16","SSP126","2041-2060",338.8
"3298",17,"Maryland, Beltsville","bioc_17","SSP126","2041-2060",256.1
"3299",17,"Maryland, Beltsville","bioc_18","SSP126","2041-2060",322.9
"3300",17,"Maryland, Beltsville","bioc_19","SSP126","2041-2060",256.3
"3301",17,"Maryland, Beltsville","bioc_5","SSP126","2061-2080",33.7099998474121
"3302",17,"Maryland, Beltsville","bioc_6","SSP126","2061-2080",-1.39999999403954
"3303",17,"Maryland, Beltsville","bioc_8","SSP126","2061-2080",22.7099998474121
"3304",17,"Maryland, Beltsville","bioc_9","SSP126","2061-2080",5.99000005722046
"3305",17,"Maryland, Beltsville","bioc_10","SSP126","2061-2080",26.4799999237061
"3306",17,"Maryland, Beltsville","bioc_11","SSP126","2061-2080",4.79999992847443
"3307",17,"Maryland, Beltsville","bioc_13","SSP126","2061-2080",122.2
"3308",17,"Maryland, Beltsville","bioc_14","SSP126","2061-2080",77.5
"3309",17,"Maryland, Beltsville","bioc_16","SSP126","2061-2080",340
"3310",17,"Maryland, Beltsville","bioc_17","SSP126","2061-2080",258.7
"3311",17,"Maryland, Beltsville","bioc_18","SSP126","2061-2080",320.6
"3312",17,"Maryland, Beltsville","bioc_19","SSP126","2061-2080",258.9
"3313",17,"Maryland, Beltsville","bioc_5","SSP126","2081-2100",33.65
"3314",17,"Maryland, Beltsville","bioc_6","SSP126","2081-2100",-1.47999998703599
"3315",17,"Maryland, Beltsville","bioc_8","SSP126","2081-2100",23.4199998855591
"3316",17,"Maryland, Beltsville","bioc_9","SSP126","2081-2100",3.2599999666214
"3317",17,"Maryland, Beltsville","bioc_10","SSP126","2081-2100",26.4300003051758
"3318",17,"Maryland, Beltsville","bioc_11","SSP126","2081-2100",4.72000000476837
"3319",17,"Maryland, Beltsville","bioc_13","SSP126","2081-2100",122.8
"3320",17,"Maryland, Beltsville","bioc_14","SSP126","2081-2100",77.1
"3321",17,"Maryland, Beltsville","bioc_16","SSP126","2081-2100",338.5
"3322",17,"Maryland, Beltsville","bioc_17","SSP126","2081-2100",257.9
"3323",17,"Maryland, Beltsville","bioc_18","SSP126","2081-2100",320.1
"3324",17,"Maryland, Beltsville","bioc_19","SSP126","2081-2100",257.9
"3325",17,"Maryland, Beltsville","bioc_5","SSP245","2021-2040",33.2100002288818
"3326",17,"Maryland, Beltsville","bioc_6","SSP245","2021-2040",-2.1400000333786
"3327",17,"Maryland, Beltsville","bioc_8","SSP245","2021-2040",23.1799997329712
"3328",17,"Maryland, Beltsville","bioc_9","SSP245","2021-2040",3.43000001907349
"3329",17,"Maryland, Beltsville","bioc_10","SSP245","2021-2040",25.9200000762939
"3330",17,"Maryland, Beltsville","bioc_11","SSP245","2021-2040",4.11000003814697
"3331",17,"Maryland, Beltsville","bioc_13","SSP245","2021-2040",120.2
"3332",17,"Maryland, Beltsville","bioc_14","SSP245","2021-2040",76.9
"3333",17,"Maryland, Beltsville","bioc_16","SSP245","2021-2040",330.7
"3334",17,"Maryland, Beltsville","bioc_17","SSP245","2021-2040",253.3
"3335",17,"Maryland, Beltsville","bioc_18","SSP245","2021-2040",314.7
"3336",17,"Maryland, Beltsville","bioc_19","SSP245","2021-2040",253.8
"3337",17,"Maryland, Beltsville","bioc_5","SSP245","2041-2060",33.9699996948242
"3338",17,"Maryland, Beltsville","bioc_6","SSP245","2041-2060",-1.17999997735023
"3339",17,"Maryland, Beltsville","bioc_8","SSP245","2041-2060",23.9800001144409
"3340",17,"Maryland, Beltsville","bioc_9","SSP245","2041-2060",4.46999995708466
"3341",17,"Maryland, Beltsville","bioc_10","SSP245","2041-2060",26.710000038147
"3342",17,"Maryland, Beltsville","bioc_11","SSP245","2041-2060",4.90999994277954
"3343",17,"Maryland, Beltsville","bioc_13","SSP245","2041-2060",120.9
"3344",17,"Maryland, Beltsville","bioc_14","SSP245","2041-2060",76.8
"3345",17,"Maryland, Beltsville","bioc_16","SSP245","2041-2060",335.3
"3346",17,"Maryland, Beltsville","bioc_17","SSP245","2041-2060",259
"3347",17,"Maryland, Beltsville","bioc_18","SSP245","2041-2060",316.2
"3348",17,"Maryland, Beltsville","bioc_19","SSP245","2041-2060",259.9
"3349",17,"Maryland, Beltsville","bioc_5","SSP245","2061-2080",34.4999996185303
"3350",17,"Maryland, Beltsville","bioc_6","SSP245","2061-2080",-0.429999993741512
"3351",17,"Maryland, Beltsville","bioc_8","SSP245","2061-2080",23.4
"3352",17,"Maryland, Beltsville","bioc_9","SSP245","2061-2080",8.96000008583069
"3353",17,"Maryland, Beltsville","bioc_10","SSP245","2061-2080",27.2599998474121
"3354",17,"Maryland, Beltsville","bioc_11","SSP245","2061-2080",5.53999996185303
"3355",17,"Maryland, Beltsville","bioc_13","SSP245","2061-2080",125.1
"3356",17,"Maryland, Beltsville","bioc_14","SSP245","2061-2080",79.9
"3357",17,"Maryland, Beltsville","bioc_16","SSP245","2061-2080",342.3
"3358",17,"Maryland, Beltsville","bioc_17","SSP245","2061-2080",265.6
"3359",17,"Maryland, Beltsville","bioc_18","SSP245","2061-2080",321.5
"3360",17,"Maryland, Beltsville","bioc_19","SSP245","2061-2080",266.7
"3361",17,"Maryland, Beltsville","bioc_5","SSP245","2081-2100",34.9199996948242
"3362",17,"Maryland, Beltsville","bioc_6","SSP245","2081-2100",-0.1
"3363",17,"Maryland, Beltsville","bioc_8","SSP245","2081-2100",22.6000001907349
"3364",17,"Maryland, Beltsville","bioc_9","SSP245","2081-2100",9.24000010490417
"3365",17,"Maryland, Beltsville","bioc_10","SSP245","2081-2100",27.689999961853
"3366",17,"Maryland, Beltsville","bioc_11","SSP245","2081-2100",5.86000003814697
"3367",17,"Maryland, Beltsville","bioc_13","SSP245","2081-2100",125.6
"3368",17,"Maryland, Beltsville","bioc_14","SSP245","2081-2100",78.8
"3369",17,"Maryland, Beltsville","bioc_16","SSP245","2081-2100",343.3
"3370",17,"Maryland, Beltsville","bioc_17","SSP245","2081-2100",266.2
"3371",17,"Maryland, Beltsville","bioc_18","SSP245","2081-2100",319.5
"3372",17,"Maryland, Beltsville","bioc_19","SSP245","2081-2100",268.4
"3373",17,"Maryland, Beltsville","bioc_5","SSP370","2021-2040",33.1399997711182
"3374",17,"Maryland, Beltsville","bioc_6","SSP370","2021-2040",-2.26999998092651
"3375",17,"Maryland, Beltsville","bioc_8","SSP370","2021-2040",23.510000038147
"3376",17,"Maryland, Beltsville","bioc_9","SSP370","2021-2040",3.34999997615814
"3377",17,"Maryland, Beltsville","bioc_10","SSP370","2021-2040",25.95
"3378",17,"Maryland, Beltsville","bioc_11","SSP370","2021-2040",4.01999998092651
"3379",17,"Maryland, Beltsville","bioc_13","SSP370","2021-2040",120.4
"3380",17,"Maryland, Beltsville","bioc_14","SSP370","2021-2040",76.9
"3381",17,"Maryland, Beltsville","bioc_16","SSP370","2021-2040",330
"3382",17,"Maryland, Beltsville","bioc_17","SSP370","2021-2040",255.6
"3383",17,"Maryland, Beltsville","bioc_18","SSP370","2021-2040",312.9
"3384",17,"Maryland, Beltsville","bioc_19","SSP370","2021-2040",255.7
"3385",17,"Maryland, Beltsville","bioc_5","SSP370","2041-2060",34.1200004577637
"3386",17,"Maryland, Beltsville","bioc_6","SSP370","2041-2060",-1.43000001460314
"3387",17,"Maryland, Beltsville","bioc_8","SSP370","2041-2060",24.1800002098083
"3388",17,"Maryland, Beltsville","bioc_9","SSP370","2041-2060",8.92999987602234
"3389",17,"Maryland, Beltsville","bioc_10","SSP370","2041-2060",26.9300001144409
"3390",17,"Maryland, Beltsville","bioc_11","SSP370","2041-2060",4.80999999046326
"3391",17,"Maryland, Beltsville","bioc_13","SSP370","2041-2060",118.7
"3392",17,"Maryland, Beltsville","bioc_14","SSP370","2041-2060",77.3
"3393",17,"Maryland, Beltsville","bioc_16","SSP370","2041-2060",332.3
"3394",17,"Maryland, Beltsville","bioc_17","SSP370","2041-2060",263.1
"3395",17,"Maryland, Beltsville","bioc_18","SSP370","2041-2060",313.7
"3396",17,"Maryland, Beltsville","bioc_19","SSP370","2041-2060",265.9
"3397",17,"Maryland, Beltsville","bioc_5","SSP370","2061-2080",35.2400001525879
"3398",17,"Maryland, Beltsville","bioc_6","SSP370","2061-2080",-0.180000006407499
"3399",17,"Maryland, Beltsville","bioc_8","SSP370","2061-2080",22.2000000953674
"3400",17,"Maryland, Beltsville","bioc_9","SSP370","2061-2080",10.6700001001358
"3401",17,"Maryland, Beltsville","bioc_10","SSP370","2061-2080",28.039999961853
"3402",17,"Maryland, Beltsville","bioc_11","SSP370","2061-2080",5.77999997138977
"3403",17,"Maryland, Beltsville","bioc_13","SSP370","2061-2080",122.4
"3404",17,"Maryland, Beltsville","bioc_14","SSP370","2061-2080",80.4
"3405",17,"Maryland, Beltsville","bioc_16","SSP370","2061-2080",337.3
"3406",17,"Maryland, Beltsville","bioc_17","SSP370","2061-2080",270.7
"3407",17,"Maryland, Beltsville","bioc_18","SSP370","2061-2080",316.6
"3408",17,"Maryland, Beltsville","bioc_19","SSP370","2061-2080",276.1
"3409",17,"Maryland, Beltsville","bioc_5","SSP370","2081-2100",36.5900001525879
"3410",17,"Maryland, Beltsville","bioc_6","SSP370","2081-2100",1.03000001236796
"3411",17,"Maryland, Beltsville","bioc_8","SSP370","2081-2100",21.9599996566772
"3412",17,"Maryland, Beltsville","bioc_9","SSP370","2081-2100",13.1099999904633
"3413",17,"Maryland, Beltsville","bioc_10","SSP370","2081-2100",29.3699996948242
"3414",17,"Maryland, Beltsville","bioc_11","SSP370","2081-2100",6.86000003814697
"3415",17,"Maryland, Beltsville","bioc_13","SSP370","2081-2100",124.5
"3416",17,"Maryland, Beltsville","bioc_14","SSP370","2081-2100",81.6
"3417",17,"Maryland, Beltsville","bioc_16","SSP370","2081-2100",343.7
"3418",17,"Maryland, Beltsville","bioc_17","SSP370","2081-2100",273.1
"3419",17,"Maryland, Beltsville","bioc_18","SSP370","2081-2100",320.5
"3420",17,"Maryland, Beltsville","bioc_19","SSP370","2081-2100",284.7
"3421",17,"Maryland, Beltsville","bioc_5","SSP585","2021-2040",33.2400001525879
"3422",17,"Maryland, Beltsville","bioc_6","SSP585","2021-2040",-2.01000001430511
"3423",17,"Maryland, Beltsville","bioc_8","SSP585","2021-2040",22.2899998664856
"3424",17,"Maryland, Beltsville","bioc_9","SSP585","2021-2040",5.38000004291534
"3425",17,"Maryland, Beltsville","bioc_10","SSP585","2021-2040",26.060000038147
"3426",17,"Maryland, Beltsville","bioc_11","SSP585","2021-2040",4.1900000333786
"3427",17,"Maryland, Beltsville","bioc_13","SSP585","2021-2040",117.2
"3428",17,"Maryland, Beltsville","bioc_14","SSP585","2021-2040",76.2
"3429",17,"Maryland, Beltsville","bioc_16","SSP585","2021-2040",327.1
"3430",17,"Maryland, Beltsville","bioc_17","SSP585","2021-2040",254.8
"3431",17,"Maryland, Beltsville","bioc_18","SSP585","2021-2040",310.1
"3432",17,"Maryland, Beltsville","bioc_19","SSP585","2021-2040",256.2
"3433",17,"Maryland, Beltsville","bioc_5","SSP585","2041-2060",34.4399993896484
"3434",17,"Maryland, Beltsville","bioc_6","SSP585","2041-2060",-0.81000000461936
"3435",17,"Maryland, Beltsville","bioc_8","SSP585","2041-2060",23.6599999427795
"3436",17,"Maryland, Beltsville","bioc_9","SSP585","2041-2060",5.33000001907349
"3437",17,"Maryland, Beltsville","bioc_10","SSP585","2041-2060",27.2199998855591
"3438",17,"Maryland, Beltsville","bioc_11","SSP585","2041-2060",5.25000004768372
"3439",17,"Maryland, Beltsville","bioc_13","SSP585","2041-2060",121.8
"3440",17,"Maryland, Beltsville","bioc_14","SSP585","2041-2060",78.5
"3441",17,"Maryland, Beltsville","bioc_16","SSP585","2041-2060",335.4
"3442",17,"Maryland, Beltsville","bioc_17","SSP585","2041-2060",262.7
"3443",17,"Maryland, Beltsville","bioc_18","SSP585","2041-2060",317.3
"3444",17,"Maryland, Beltsville","bioc_19","SSP585","2041-2060",264
"3445",17,"Maryland, Beltsville","bioc_5","SSP585","2061-2080",35.9900001525879
"3446",17,"Maryland, Beltsville","bioc_6","SSP585","2061-2080",0.609999997168779
"3447",17,"Maryland, Beltsville","bioc_8","SSP585","2061-2080",23.7599999427795
"3448",17,"Maryland, Beltsville","bioc_9","SSP585","2061-2080",18.1499996900558
"3449",17,"Maryland, Beltsville","bioc_10","SSP585","2061-2080",28.7300001144409
"3450",17,"Maryland, Beltsville","bioc_11","SSP585","2061-2080",6.55
"3451",17,"Maryland, Beltsville","bioc_13","SSP585","2061-2080",124
"3452",17,"Maryland, Beltsville","bioc_14","SSP585","2061-2080",80.6
"3453",17,"Maryland, Beltsville","bioc_16","SSP585","2061-2080",342.4
"3454",17,"Maryland, Beltsville","bioc_17","SSP585","2061-2080",271.3
"3455",17,"Maryland, Beltsville","bioc_18","SSP585","2061-2080",318
"3456",17,"Maryland, Beltsville","bioc_19","SSP585","2061-2080",283.1
"3457",17,"Maryland, Beltsville","bioc_5","SSP585","2081-2100",37.6900001525879
"3458",17,"Maryland, Beltsville","bioc_6","SSP585","2081-2100",2.03999995589256
"3459",17,"Maryland, Beltsville","bioc_8","SSP585","2081-2100",22.2300000190735
"3460",17,"Maryland, Beltsville","bioc_9","SSP585","2081-2100",19.7799999713898
"3461",17,"Maryland, Beltsville","bioc_10","SSP585","2081-2100",30.5200000762939
"3462",17,"Maryland, Beltsville","bioc_11","SSP585","2081-2100",7.88999996185303
"3463",17,"Maryland, Beltsville","bioc_13","SSP585","2081-2100",125.1
"3464",17,"Maryland, Beltsville","bioc_14","SSP585","2081-2100",79.6
"3465",17,"Maryland, Beltsville","bioc_16","SSP585","2081-2100",345.5
"3466",17,"Maryland, Beltsville","bioc_17","SSP585","2081-2100",269.3
"3467",17,"Maryland, Beltsville","bioc_18","SSP585","2081-2100",320.5
"3468",17,"Maryland, Beltsville","bioc_19","SSP585","2081-2100",290.5
"3469",18,"D.C., Washington","bioc_5","historic","1970-2000",31.6200008392334
"3470",18,"D.C., Washington","bioc_6","historic","1970-2000",-3.6800000667572
"3471",18,"D.C., Washington","bioc_8","historic","1970-2000",22.5306663513184
"3472",18,"D.C., Washington","bioc_9","historic","1970-2000",2.72133326530457
"3473",18,"D.C., Washington","bioc_10","historic","1970-2000",24.6639995574951
"3474",18,"D.C., Washington","bioc_11","historic","1970-2000",2.72133326530457
"3475",18,"D.C., Washington","bioc_13","historic","1970-2000",106
"3476",18,"D.C., Washington","bioc_14","historic","1970-2000",70
"3477",18,"D.C., Washington","bioc_16","historic","1970-2000",298
"3478",18,"D.C., Washington","bioc_17","historic","1970-2000",231
"3479",18,"D.C., Washington","bioc_18","historic","1970-2000",289
"3480",18,"D.C., Washington","bioc_19","historic","1970-2000",231
"3481",18,"D.C., Washington","bioc_5","SSP126","2021-2040",33.5399997711182
"3482",18,"D.C., Washington","bioc_6","SSP126","2021-2040",-1.50999999046326
"3483",18,"D.C., Washington","bioc_8","SSP126","2021-2040",24.3400000572205
"3484",18,"D.C., Washington","bioc_9","SSP126","2021-2040",4.40000004768372
"3485",18,"D.C., Washington","bioc_10","SSP126","2021-2040",26.5100002288818
"3486",18,"D.C., Washington","bioc_11","SSP126","2021-2040",4.60999989509583
"3487",18,"D.C., Washington","bioc_13","SSP126","2021-2040",114.3
"3488",18,"D.C., Washington","bioc_14","SSP126","2021-2040",74.4
"3489",18,"D.C., Washington","bioc_16","SSP126","2021-2040",315.7
"3490",18,"D.C., Washington","bioc_17","SSP126","2021-2040",245.2
"3491",18,"D.C., Washington","bioc_18","SSP126","2021-2040",304.4
"3492",18,"D.C., Washington","bioc_19","SSP126","2021-2040",247.3
"3493",18,"D.C., Washington","bioc_5","SSP126","2041-2060",33.9399997711182
"3494",18,"D.C., Washington","bioc_6","SSP126","2041-2060",-1.02999998852611
"3495",18,"D.C., Washington","bioc_8","SSP126","2041-2060",26.4300001144409
"3496",18,"D.C., Washington","bioc_9","SSP126","2041-2060",5.92000000476837
"3497",18,"D.C., Washington","bioc_10","SSP126","2041-2060",26.9200000762939
"3498",18,"D.C., Washington","bioc_11","SSP126","2041-2060",5.12000002861023
"3499",18,"D.C., Washington","bioc_13","SSP126","2041-2060",114.5
"3500",18,"D.C., Washington","bioc_14","SSP126","2041-2060",75.3
"3501",18,"D.C., Washington","bioc_16","SSP126","2041-2060",322.6
"3502",18,"D.C., Washington","bioc_17","SSP126","2041-2060",244.8
"3503",18,"D.C., Washington","bioc_18","SSP126","2041-2060",311.8
"3504",18,"D.C., Washington","bioc_19","SSP126","2041-2060",246.3
"3505",18,"D.C., Washington","bioc_5","SSP126","2061-2080",34.1299995422363
"3506",18,"D.C., Washington","bioc_6","SSP126","2061-2080",-0.820000003278256
"3507",18,"D.C., Washington","bioc_8","SSP126","2061-2080",23.6099999427795
"3508",18,"D.C., Washington","bioc_9","SSP126","2061-2080",7.30999999046326
"3509",18,"D.C., Washington","bioc_10","SSP126","2061-2080",27.1199998855591
"3510",18,"D.C., Washington","bioc_11","SSP126","2061-2080",5.36000008583069
"3511",18,"D.C., Washington","bioc_13","SSP126","2061-2080",115.1
"3512",18,"D.C., Washington","bioc_14","SSP126","2061-2080",75.3
"3513",18,"D.C., Washington","bioc_16","SSP126","2061-2080",320.8
"3514",18,"D.C., Washington","bioc_17","SSP126","2061-2080",247.9
"3515",18,"D.C., Washington","bioc_18","SSP126","2061-2080",309.5
"3516",18,"D.C., Washington","bioc_19","SSP126","2061-2080",249.1
"3517",18,"D.C., Washington","bioc_5","SSP126","2081-2100",34.0899997711182
"3518",18,"D.C., Washington","bioc_6","SSP126","2081-2100",-0.88999999538064
"3519",18,"D.C., Washington","bioc_8","SSP126","2081-2100",24.0800000190735
"3520",18,"D.C., Washington","bioc_9","SSP126","2081-2100",6.70000004768372
"3521",18,"D.C., Washington","bioc_10","SSP126","2081-2100",27.039999961853
"3522",18,"D.C., Washington","bioc_11","SSP126","2081-2100",5.30999994277954
"3523",18,"D.C., Washington","bioc_13","SSP126","2081-2100",115.5
"3524",18,"D.C., Washington","bioc_14","SSP126","2081-2100",74.8
"3525",18,"D.C., Washington","bioc_16","SSP126","2081-2100",321.5
"3526",18,"D.C., Washington","bioc_17","SSP126","2081-2100",247.5
"3527",18,"D.C., Washington","bioc_18","SSP126","2081-2100",309
"3528",18,"D.C., Washington","bioc_19","SSP126","2081-2100",248.3
"3529",18,"D.C., Washington","bioc_5","SSP245","2021-2040",33.6200004577637
"3530",18,"D.C., Washington","bioc_6","SSP245","2021-2040",-1.52999997138977
"3531",18,"D.C., Washington","bioc_8","SSP245","2021-2040",24.4600003242493
"3532",18,"D.C., Washington","bioc_9","SSP245","2021-2040",4.7400000333786
"3533",18,"D.C., Washington","bioc_10","SSP245","2021-2040",26.5800001144409
"3534",18,"D.C., Washington","bioc_11","SSP245","2021-2040",4.6800000667572
"3535",18,"D.C., Washington","bioc_13","SSP245","2021-2040",113
"3536",18,"D.C., Washington","bioc_14","SSP245","2021-2040",74.8
"3537",18,"D.C., Washington","bioc_16","SSP245","2021-2040",312.3
"3538",18,"D.C., Washington","bioc_17","SSP245","2021-2040",243.2
"3539",18,"D.C., Washington","bioc_18","SSP245","2021-2040",303.1
"3540",18,"D.C., Washington","bioc_19","SSP245","2021-2040",244.2
"3541",18,"D.C., Washington","bioc_5","SSP245","2041-2060",34.4200000762939
"3542",18,"D.C., Washington","bioc_6","SSP245","2041-2060",-0.600000011920929
"3543",18,"D.C., Washington","bioc_8","SSP245","2041-2060",24.9499998092651
"3544",18,"D.C., Washington","bioc_9","SSP245","2041-2060",7.15999987125397
"3545",18,"D.C., Washington","bioc_10","SSP245","2041-2060",27.3700000762939
"3546",18,"D.C., Washington","bioc_11","SSP245","2041-2060",5.47999997138977
"3547",18,"D.C., Washington","bioc_13","SSP245","2041-2060",112.8
"3548",18,"D.C., Washington","bioc_14","SSP245","2041-2060",74.1
"3549",18,"D.C., Washington","bioc_16","SSP245","2041-2060",316.2
"3550",18,"D.C., Washington","bioc_17","SSP245","2041-2060",248.2
"3551",18,"D.C., Washington","bioc_18","SSP245","2041-2060",304.7
"3552",18,"D.C., Washington","bioc_19","SSP245","2041-2060",249.8
"3553",18,"D.C., Washington","bioc_5","SSP245","2061-2080",34.9099998474121
"3554",18,"D.C., Washington","bioc_6","SSP245","2061-2080",0.149999985098839
"3555",18,"D.C., Washington","bioc_8","SSP245","2061-2080",24.5900001525879
"3556",18,"D.C., Washington","bioc_9","SSP245","2061-2080",8.2300000667572
"3557",18,"D.C., Washington","bioc_10","SSP245","2061-2080",27.9300001144409
"3558",18,"D.C., Washington","bioc_11","SSP245","2061-2080",6.08999996185303
"3559",18,"D.C., Washington","bioc_13","SSP245","2061-2080",117.8
"3560",18,"D.C., Washington","bioc_14","SSP245","2061-2080",77.3
"3561",18,"D.C., Washington","bioc_16","SSP245","2061-2080",323.5
"3562",18,"D.C., Washington","bioc_17","SSP245","2061-2080",253.4
"3563",18,"D.C., Washington","bioc_18","SSP245","2061-2080",310
"3564",18,"D.C., Washington","bioc_19","SSP245","2061-2080",256.5
"3565",18,"D.C., Washington","bioc_5","SSP245","2081-2100",35.3399993896484
"3566",18,"D.C., Washington","bioc_6","SSP245","2081-2100",0.469999995827675
"3567",18,"D.C., Washington","bioc_8","SSP245","2081-2100",23.560000038147
"3568",18,"D.C., Washington","bioc_9","SSP245","2081-2100",9.07999994754791
"3569",18,"D.C., Washington","bioc_10","SSP245","2081-2100",28.339999961853
"3570",18,"D.C., Washington","bioc_11","SSP245","2081-2100",6.43999996185303
"3571",18,"D.C., Washington","bioc_13","SSP245","2081-2100",118.1
"3572",18,"D.C., Washington","bioc_14","SSP245","2081-2100",76.4
"3573",18,"D.C., Washington","bioc_16","SSP245","2081-2100",323.1
"3574",18,"D.C., Washington","bioc_17","SSP245","2081-2100",254.1
"3575",18,"D.C., Washington","bioc_18","SSP245","2081-2100",308.2
"3576",18,"D.C., Washington","bioc_19","SSP245","2081-2100",257.8
"3577",18,"D.C., Washington","bioc_5","SSP370","2021-2040",33.5499996185303
"3578",18,"D.C., Washington","bioc_6","SSP370","2021-2040",-1.66999999284744
"3579",18,"D.C., Washington","bioc_8","SSP370","2021-2040",24.65
"3580",18,"D.C., Washington","bioc_9","SSP370","2021-2040",5.45999991893768
"3581",18,"D.C., Washington","bioc_10","SSP370","2021-2040",26.5700002670288
"3582",18,"D.C., Washington","bioc_11","SSP370","2021-2040",4.56999998092651
"3583",18,"D.C., Washington","bioc_13","SSP370","2021-2040",113.1
"3584",18,"D.C., Washington","bioc_14","SSP370","2021-2040",74.1
"3585",18,"D.C., Washington","bioc_16","SSP370","2021-2040",312.6
"3586",18,"D.C., Washington","bioc_17","SSP370","2021-2040",244.5
"3587",18,"D.C., Washington","bioc_18","SSP370","2021-2040",301.9
"3588",18,"D.C., Washington","bioc_19","SSP370","2021-2040",245.6
"3589",18,"D.C., Washington","bioc_5","SSP370","2041-2060",34.5299999237061
"3590",18,"D.C., Washington","bioc_6","SSP370","2041-2060",-0.850000002980232
"3591",18,"D.C., Washington","bioc_8","SSP370","2041-2060",25.1399998664856
"3592",18,"D.C., Washington","bioc_9","SSP370","2041-2060",8.20999991893768
"3593",18,"D.C., Washington","bioc_10","SSP370","2041-2060",27.5800001144409
"3594",18,"D.C., Washington","bioc_11","SSP370","2041-2060",5.38999996185303
"3595",18,"D.C., Washington","bioc_13","SSP370","2041-2060",112.4
"3596",18,"D.C., Washington","bioc_14","SSP370","2041-2060",74.8
"3597",18,"D.C., Washington","bioc_16","SSP370","2041-2060",314.3
"3598",18,"D.C., Washington","bioc_17","SSP370","2041-2060",250.9
"3599",18,"D.C., Washington","bioc_18","SSP370","2041-2060",303
"3600",18,"D.C., Washington","bioc_19","SSP370","2041-2060",255.6
"3601",18,"D.C., Washington","bioc_5","SSP370","2061-2080",35.6400005340576
"3602",18,"D.C., Washington","bioc_6","SSP370","2061-2080",0.399999997019768
"3603",18,"D.C., Washington","bioc_8","SSP370","2061-2080",24.2000000953674
"3604",18,"D.C., Washington","bioc_9","SSP370","2061-2080",11.3700000762939
"3605",18,"D.C., Washington","bioc_10","SSP370","2061-2080",28.6699998855591
"3606",18,"D.C., Washington","bioc_11","SSP370","2061-2080",6.37000007629395
"3607",18,"D.C., Washington","bioc_13","SSP370","2061-2080",115.4
"3608",18,"D.C., Washington","bioc_14","SSP370","2061-2080",78
"3609",18,"D.C., Washington","bioc_16","SSP370","2061-2080",318.7
"3610",18,"D.C., Washington","bioc_17","SSP370","2061-2080",259
"3611",18,"D.C., Washington","bioc_18","SSP370","2061-2080",305.9
"3612",18,"D.C., Washington","bioc_19","SSP370","2061-2080",265.7
"3613",18,"D.C., Washington","bioc_5","SSP370","2081-2100",36.9700000762939
"3614",18,"D.C., Washington","bioc_6","SSP370","2081-2100",1.60999999791384
"3615",18,"D.C., Washington","bioc_8","SSP370","2081-2100",23.3600002288818
"3616",18,"D.C., Washington","bioc_9","SSP370","2081-2100",15.9199999809265
"3617",18,"D.C., Washington","bioc_10","SSP370","2081-2100",29.989999961853
"3618",18,"D.C., Washington","bioc_11","SSP370","2081-2100",7.42999992370605
"3619",18,"D.C., Washington","bioc_13","SSP370","2081-2100",118.5
"3620",18,"D.C., Washington","bioc_14","SSP370","2081-2100",78.9
"3621",18,"D.C., Washington","bioc_16","SSP370","2081-2100",325.4
"3622",18,"D.C., Washington","bioc_17","SSP370","2081-2100",261.3
"3623",18,"D.C., Washington","bioc_18","SSP370","2081-2100",309.9
"3624",18,"D.C., Washington","bioc_19","SSP370","2081-2100",273.7
"3625",18,"D.C., Washington","bioc_5","SSP585","2021-2040",33.6900001525879
"3626",18,"D.C., Washington","bioc_6","SSP585","2021-2040",-1.40999999642372
"3627",18,"D.C., Washington","bioc_8","SSP585","2021-2040",23.4400000572205
"3628",18,"D.C., Washington","bioc_9","SSP585","2021-2040",7.5
"3629",18,"D.C., Washington","bioc_10","SSP585","2021-2040",26.7
"3630",18,"D.C., Washington","bioc_11","SSP585","2021-2040",4.7800000667572
"3631",18,"D.C., Washington","bioc_13","SSP585","2021-2040",109.9
"3632",18,"D.C., Washington","bioc_14","SSP585","2021-2040",74
"3633",18,"D.C., Washington","bioc_16","SSP585","2021-2040",309.4
"3634",18,"D.C., Washington","bioc_17","SSP585","2021-2040",244.5
"3635",18,"D.C., Washington","bioc_18","SSP585","2021-2040",299.5
"3636",18,"D.C., Washington","bioc_19","SSP585","2021-2040",246.7
"3637",18,"D.C., Washington","bioc_5","SSP585","2041-2060",34.8799999237061
"3638",18,"D.C., Washington","bioc_6","SSP585","2041-2060",-0.220000015944242
"3639",18,"D.C., Washington","bioc_8","SSP585","2041-2060",24.7300002098083
"3640",18,"D.C., Washington","bioc_9","SSP585","2041-2060",6.59000000953674
"3641",18,"D.C., Washington","bioc_10","SSP585","2041-2060",27.8700000762939
"3642",18,"D.C., Washington","bioc_11","SSP585","2041-2060",5.79000000953674
"3643",18,"D.C., Washington","bioc_13","SSP585","2041-2060",114.9
"3644",18,"D.C., Washington","bioc_14","SSP585","2041-2060",75.9
"3645",18,"D.C., Washington","bioc_16","SSP585","2041-2060",317.9
"3646",18,"D.C., Washington","bioc_17","SSP585","2041-2060",251.7
"3647",18,"D.C., Washington","bioc_18","SSP585","2041-2060",306.2
"3648",18,"D.C., Washington","bioc_19","SSP585","2041-2060",253.9
"3649",18,"D.C., Washington","bioc_5","SSP585","2061-2080",36.4000003814697
"3650",18,"D.C., Washington","bioc_6","SSP585","2061-2080",1.19000003784895
"3651",18,"D.C., Washington","bioc_8","SSP585","2061-2080",24.689999961853
