ID,variable,emission,year,value
15,tmax,ssp245,2081-2100,25.931249618530273
16,tmax,ssp245,2081-2100,17.75
17,tmax,ssp245,2081-2100,22.785417556762695
18,tmax,ssp245,2081-2100,23.295833587646484
19,tmax,ssp245,2081-2100,21.018749237060547
20,tmax,ssp245,2081-2100,20.858333587646484
21,tmax,ssp245,2081-2100,33.50416564941406
22,tmax,ssp245,2081-2100,31.860416412353516
23,tmax,ssp245,2081-2100,34.96458435058594
24,tmax,ssp245,2081-2100,26.94791603088379
1,tmin,ssp245,2081-2100,8.268750190734863
2,tmin,ssp245,2081-2100,5.568749904632568
3,tmin,ssp245,2081-2100,4.112500190734863
4,tmin,ssp245,2081-2100,11.172916412353516
5,tmin,ssp245,2081-2100,12.916666984558105
6,tmin,ssp245,2081-2100,13.512499809265137
7,tmin,ssp245,2081-2100,19.77083396911621
8,tmin,ssp245,2081-2100,5.1270833015441895
9,tmin,ssp245,2081-2100,17.047916412353516
10,tmin,ssp245,2081-2100,7.6854166984558105
11,tmin,ssp245,2081-2100,9.925000190734863
12,tmin,ssp245,2081-2100,14.395833015441895
13,tmin,ssp245,2081-2100,9.691666603088379
14,tmin,ssp245,2081-2100,5.868750095367432
15,tmin,ssp245,2081-2100,13.306249618530273
16,tmin,ssp245,2081-2100,7.410416603088379
17,tmin,ssp245,2081-2100,10.916666984558105
18,tmin,ssp245,2081-2100,11.574999809265137
19,tmin,ssp245,2081-2100,7.395833492279053
20,tmin,ssp245,2081-2100,6.9979166984558105
21,tmin,ssp245,2081-2100,20.931249618530273
22,tmin,ssp245,2081-2100,24.722915649414063
23,tmin,ssp245,2081-2100,17.293750762939453
24,tmin,ssp245,2081-2100,14.139583587646484
1,prec,ssp245,2081-2100,97.45833587646484
2,prec,ssp245,2081-2100,48.60416793823242
3,prec,ssp245,2081-2100,20.64583396911621
4,prec,ssp245,2081-2100,41.27083206176758
5,prec,ssp245,2081-2100,23.29166603088379
6,prec,ssp245,2081-2100,25.20833396911621
7,prec,ssp245,2081-2100,201.3541717529297
8,prec,ssp245,2081-2100,33.5
9,prec,ssp245,2081-2100,84.375
10,prec,ssp245,2081-2100,71.54166412353516
11,prec,ssp245,2081-2100,88.0625
12,prec,ssp245,2081-2100,109.35416412353516
13,prec,ssp245,2081-2100,85.47916412353516
14,prec,ssp245,2081-2100,69.02083587646484
15,prec,ssp245,2081-2100,111.625
16,prec,ssp245,2081-2100,80.22916412353516
17,prec,ssp245,2081-2100,100.10416412353516
18,prec,ssp245,2081-2100,95.25
19,prec,ssp245,2081-2100,34.02083206176758
20,prec,ssp245,2081-2100,16.85416603088379
21,prec,ssp245,2081-2100,133.5625
22,prec,ssp245,2081-2100,89.6875
23,prec,ssp245,2081-2100,7.083333492279053
24,prec,ssp245,2081-2100,26.97916603088379
1,tmax,ssp370,2021-2040,18.629165649414063
2,tmax,ssp370,2021-2040,16.039583206176758
3,tmax,ssp370,2021-2040,17.295833587646484
4,tmax,ssp370,2021-2040,24.975000381469727
5,tmax,ssp370,2021-2040,26.18958282470703
6,tmax,ssp370,2021-2040,27.81458282470703
7,tmax,ssp370,2021-2040,26.210416793823242
8,tmax,ssp370,2021-2040,19.31041717529297
9,tmax,ssp370,2021-2040,28.04166603088379
10,tmax,ssp370,2021-2040,17.262500762939453
11,tmax,ssp370,2021-2040,18.945833206176758
12,tmax,ssp370,2021-2040,24.202083587646484
13,tmax,ssp370,2021-2040,19.40833282470703
14,tmax,ssp370,2021-2040,13.439582824707031
15,tmax,ssp370,2021-2040,24.366666793823242
16,tmax,ssp370,2021-2040,15.625
17,tmax,ssp370,2021-2040,20.922916412353516
18,tmax,ssp370,2021-2040,21.445833206176758
19,tmax,ssp370,2021-2040,19.12708282470703
20,tmax,ssp370,2021-2040,19.00208282470703
21,tmax,ssp370,2021-2040,32.30208206176758
22,tmax,ssp370,2021-2040,30.818750381469727
23,tmax,ssp370,2021-2040,33.077083587646484
24,tmax,ssp370,2021-2040,25.3125
1,tmin,ssp370,2021-2040,6.735416412353516
2,tmin,ssp370,2021-2040,3.808333396911621
3,tmin,ssp370,2021-2040,1.8979166746139526
4,tmin,ssp370,2021-2040,9.635416984558105
5,tmin,ssp370,2021-2040,11.210416793823242
6,tmin,ssp370,2021-2040,11.897916793823242
7,tmin,ssp370,2021-2040,18.59583282470703
8,tmin,ssp370,2021-2040,3.164583206176758
9,tmin,ssp370,2021-2040,15.358333587646484
10,tmin,ssp370,2021-2040,5.222916603088379
11,tmin,ssp370,2021-2040,7.699999809265137
12,tmin,ssp370,2021-2040,12.595833778381348
13,tmin,ssp370,2021-2040,7.604166507720947
14,tmin,ssp370,2021-2040,3.5729167461395264
15,tmin,ssp370,2021-2040,11.693750381469727
16,tmin,ssp370,2021-2040,5.2479166984558105
17,tmin,ssp370,2021-2040,9.022916793823242
18,tmin,ssp370,2021-2040,9.693750381469727
19,tmin,ssp370,2021-2040,5.662499904632568
20,tmin,ssp370,2021-2040,5.304166793823242
21,tmin,ssp370,2021-2040,19.712499618530273
22,tmin,ssp370,2021-2040,23.597915649414063
23,tmin,ssp370,2021-2040,15.589583396911621
24,tmin,ssp370,2021-2040,12.635416984558105
1,prec,ssp370,2021-2040,96.14583587646484
2,prec,ssp370,2021-2040,47.60416793823242
3,prec,ssp370,2021-2040,20.375
4,prec,ssp370,2021-2040,41.33333206176758
5,prec,ssp370,2021-2040,23.8125
6,prec,ssp370,2021-2040,25.72916603088379
7,prec,ssp370,2021-2040,206.0833282470703
8,prec,ssp370,2021-2040,33.25
9,prec,ssp370,2021-2040,84.54166412353516
10,prec,ssp370,2021-2040,71.45833587646484
11,prec,ssp370,2021-2040,86.04166412353516
12,prec,ssp370,2021-2040,108.02083587646484
13,prec,ssp370,2021-2040,83.08333587646484
14,prec,ssp370,2021-2040,67.3125
15,prec,ssp370,2021-2040,110.29166412353516
16,prec,ssp370,2021-2040,77.3125
17,prec,ssp370,2021-2040,97.04166412353516
18,prec,ssp370,2021-2040,92.47916412353516
19,prec,ssp370,2021-2040,33.3125
20,prec,ssp370,2021-2040,16.52083396911621
21,prec,ssp370,2021-2040,141
22,prec,ssp370,2021-2040,94.29166412353516
23,prec,ssp370,2021-2040,7.25
24,prec,ssp370,2021-2040,27.45833396911621
1,tmax,ssp370,2041-2060,19.293750762939453
2,tmax,ssp370,2041-2060,16.831249237060547
3,tmax,ssp370,2041-2060,18.347917556762695
4,tmax,ssp370,2041-2060,25.704166412353516
5,tmax,ssp370,2041-2060,27.018749237060547
6,tmax,ssp370,2041-2060,28.570833206176758
7,tmax,ssp370,2041-2060,26.825000762939453
8,tmax,ssp370,2041-2060,20.308332443237305
9,tmax,ssp370,2041-2060,28.941665649414063
10,tmax,ssp370,2041-2060,18.420833587646484
11,tmax,ssp370,2041-2060,19.985416412353516
12,tmax,ssp370,2041-2060,24.981250762939453
13,tmax,ssp370,2041-2060,20.387500762939453
14,tmax,ssp370,2041-2060,14.435416221618652
15,tmax,ssp370,2041-2060,25.077083587646484
16,tmax,ssp370,2041-2060,16.547916412353516
17,tmax,ssp370,2041-2060,21.76041603088379
18,tmax,ssp370,2041-2060,22.289583206176758
19,tmax,ssp370,2041-2060,19.910417556762695
20,tmax,ssp370,2041-2060,19.78125
21,tmax,ssp370,2041-2060,32.89374923706055
22,tmax,ssp370,2041-2060,31.327083587646484
23,tmax,ssp370,2041-2060,33.88750076293945
24,tmax,ssp370,2041-2060,26.018749237060547
1,tmin,ssp370,2041-2060,7.4083333015441895
2,tmin,ssp370,2041-2060,4.5916666984558105
3,tmin,ssp370,2041-2060,2.9437499046325684
4,tmin,ssp370,2041-2060,10.333333015441895
5,tmin,ssp370,2041-2060,11.979166984558105
6,tmin,ssp370,2041-2060,12.641666412353516
7,tmin,ssp370,2041-2060,19.18958282470703
8,tmin,ssp370,2041-2060,4.081250190734863
9,tmin,ssp370,2041-2060,16.25
10,tmin,ssp370,2041-2060,6.375
11,tmin,ssp370,2041-2060,8.697916984558105
12,tmin,ssp370,2041-2060,13.391666412353516
13,tmin,ssp370,2041-2060,8.535416603088379
14,tmin,ssp370,2041-2060,4.618750095367432
15,tmin,ssp370,2041-2060,12.429166793823242
16,tmin,ssp370,2041-2060,6.15625
17,tmin,ssp370,2041-2060,9.837499618530273
18,tmin,ssp370,2041-2060,10.508333206176758
19,tmin,ssp370,2041-2060,6.443749904632568
20,tmin,ssp370,2041-2060,6.085416793823242
21,tmin,ssp370,2041-2060,20.285417556762695
22,tmin,ssp370,2041-2060,24.131250381469727
23,tmin,ssp370,2041-2060,16.375
24,tmin,ssp370,2041-2060,13.341667175292969
1,prec,ssp370,2041-2060,97.0625
2,prec,ssp370,2041-2060,48.08333206176758
3,prec,ssp370,2041-2060,20.58333396911621
4,prec,ssp370,2041-2060,42.125
5,prec,ssp370,2041-2060,24.27083396911621
6,prec,ssp370,2041-2060,26.52083396911621
7,prec,ssp370,2041-2060,204.25
8,prec,ssp370,2041-2060,33.5625
9,prec,ssp370,2041-2060,83.97916412353516
10,prec,ssp370,2041-2060,72.29166412353516
11,prec,ssp370,2041-2060,87.54166412353516
12,prec,ssp370,2041-2060,109.5625
13,prec,ssp370,2041-2060,84.5
14,prec,ssp370,2041-2060,68.79166412353516
15,prec,ssp370,2041-2060,112.47916412353516
16,prec,ssp370,2041-2060,78.33333587646484
17,prec,ssp370,2041-2060,98.45833587646484
18,prec,ssp370,2041-2060,93.8125
19,prec,ssp370,2041-2060,33.6875
20,prec,ssp370,2041-2060,16.77083396911621
21,prec,ssp370,2041-2060,134.9166717529297
22,prec,ssp370,2041-2060,90.35416412353516
23,prec,ssp370,2041-2060,7.395833492279053
24,prec,ssp370,2041-2060,28.4375
1,tmax,ssp370,2061-2080,20.112499237060547
2,tmax,ssp370,2061-2080,17.889583587646484
3,tmax,ssp370,2061-2080,19.61458396911621
4,tmax,ssp370,2061-2080,26.581249237060547
5,tmax,ssp370,2061-2080,28.09583282470703
6,tmax,ssp370,2061-2080,29.566665649414063
7,tmax,ssp370,2061-2080,27.504167556762695
8,tmax,ssp370,2061-2080,21.556249618530273
9,tmax,ssp370,2061-2080,29.941667556762695
10,tmax,ssp370,2061-2080,19.79166603088379
11,tmax,ssp370,2061-2080,21.15625
12,tmax,ssp370,2061-2080,26.08333396911621
13,tmax,ssp370,2061-2080,21.441667556762695
14,tmax,ssp370,2061-2080,15.600000381469727
15,tmax,ssp370,2061-2080,25.95833396911621
16,tmax,ssp370,2061-2080,17.65416717529297
17,tmax,ssp370,2061-2080,22.737499237060547
18,tmax,ssp370,2061-2080,23.24791717529297
19,tmax,ssp370,2061-2080,20.933334350585938
20,tmax,ssp370,2061-2080,20.762500762939453
21,tmax,ssp370,2061-2080,33.608333587646484
22,tmax,ssp370,2061-2080,31.962499618530273
23,tmax,ssp370,2061-2080,34.95000076293945
24,tmax,ssp370,2061-2080,26.943750381469727
1,tmin,ssp370,2061-2080,8.193750381469727
2,tmin,ssp370,2061-2080,5.570833206176758
3,tmin,ssp370,2061-2080,4.1541666984558105
4,tmin,ssp370,2061-2080,11.170833587646484
5,tmin,ssp370,2061-2080,12.931249618530273
6,tmin,ssp370,2061-2080,13.564583778381348
7,tmin,ssp370,2061-2080,19.84583282470703
8,tmin,ssp370,2061-2080,5.210416793823242
9,tmin,ssp370,2061-2080,17.21666717529297
10,tmin,ssp370,2061-2080,7.660416603088379
11,tmin,ssp370,2061-2080,9.833333015441895
12,tmin,ssp370,2061-2080,14.420833587646484
13,tmin,ssp370,2061-2080,9.585416793823242
14,tmin,ssp370,2061-2080,5.808333396911621
15,tmin,ssp370,2061-2080,13.241666793823242
16,tmin,ssp370,2061-2080,7.25
17,tmin,ssp370,2061-2080,10.772916793823242
18,tmin,ssp370,2061-2080,11.4375
19,tmin,ssp370,2061-2080,7.393749713897705
20,tmin,ssp370,2061-2080,6.981249809265137
21,tmin,ssp370,2061-2080,20.972917556762695
22,tmin,ssp370,2061-2080,24.756250381469727
23,tmin,ssp370,2061-2080,17.366666793823242
24,tmin,ssp370,2061-2080,14.191666603088379
1,prec,ssp370,2061-2080,97.70833587646484
2,prec,ssp370,2061-2080,48.89583206176758
3,prec,ssp370,2061-2080,20.5625
4,prec,ssp370,2061-2080,41.4375
5,prec,ssp370,2061-2080,23.35416603088379
6,prec,ssp370,2061-2080,25.29166603088379
7,prec,ssp370,2061-2080,201.7291717529297
8,prec,ssp370,2061-2080,33.1875
9,prec,ssp370,2061-2080,83.25
10,prec,ssp370,2061-2080,71.6875
11,prec,ssp370,2061-2080,88.625
12,prec,ssp370,2061-2080,108.58333587646484
13,prec,ssp370,2061-2080,85.97916412353516
14,prec,ssp370,2061-2080,69.77083587646484
15,prec,ssp370,2061-2080,112.6875
16,prec,ssp370,2061-2080,80.0625
17,prec,ssp370,2061-2080,99.5
18,prec,ssp370,2061-2080,94.83333587646484
19,prec,ssp370,2061-2080,34.16666793823242
20,prec,ssp370,2061-2080,16.91666603088379
21,prec,ssp370,2061-2080,130.4375
22,prec,ssp370,2061-2080,87.1875
23,prec,ssp370,2061-2080,7.1875
24,prec,ssp370,2061-2080,27.125
1,tmax,ssp370,2081-2100,21.027082443237305
2,tmax,ssp370,2081-2100,19
3,tmax,ssp370,2081-2100,20.945833206176758
4,tmax,ssp370,2081-2100,27.539583206176758
5,tmax,ssp370,2081-2100,29.193750381469727
6,tmax,ssp370,2081-2100,30.71666717529297
7,tmax,ssp370,2081-2100,28.258333206176758
8,tmax,ssp370,2081-2100,23.03125
9,tmax,ssp370,2081-2100,31.068750381469727
10,tmax,ssp370,2081-2100,21.266666412353516
11,tmax,ssp370,2081-2100,22.483333587646484
12,tmax,ssp370,2081-2100,27.112499237060547
13,tmax,ssp370,2081-2100,22.71875
14,tmax,ssp370,2081-2100,16.941667556762695
15,tmax,ssp370,2081-2100,27.056249618530273
16,tmax,ssp370,2081-2100,19.016666412353516
17,tmax,ssp370,2081-2100,23.960416793823242
18,tmax,ssp370,2081-2100,24.46666717529297
19,tmax,ssp370,2081-2100,22.016666412353516
20,tmax,ssp370,2081-2100,21.81458282470703
21,tmax,ssp370,2081-2100,34.36458206176758
22,tmax,ssp370,2081-2100,32.65833282470703
23,tmax,ssp370,2081-2100,36.162498474121094
24,tmax,ssp370,2081-2100,27.987499237060547
1,tmin,ssp370,2081-2100,9.081250190734863
2,tmin,ssp370,2081-2100,6.599999904632568
3,tmin,ssp370,2081-2100,5.424999713897705
4,tmin,ssp370,2081-2100,12.112500190734863
5,tmin,ssp370,2081-2100,13.970833778381348
6,tmin,ssp370,2081-2100,14.635416984558105
7,tmin,ssp370,2081-2100,20.577083587646484
8,tmin,ssp370,2081-2100,6.487500190734863
9,tmin,ssp370,2081-2100,18.318750381469727
10,tmin,ssp370,2081-2100,9.122916221618652
11,tmin,ssp370,2081-2100,11.149999618530273
12,tmin,ssp370,2081-2100,15.510416984558105
13,tmin,ssp370,2081-2100,10.84375
14,tmin,ssp370,2081-2100,7.181250095367432
15,tmin,ssp370,2081-2100,14.222916603088379
16,tmin,ssp370,2081-2100,8.606249809265137
17,tmin,ssp370,2081-2100,11.958333015441895
18,tmin,ssp370,2081-2100,12.612500190734863
19,tmin,ssp370,2081-2100,8.420833587646484
20,tmin,ssp370,2081-2100,7.981249809265137
21,tmin,ssp370,2081-2100,21.72083282470703
22,tmin,ssp370,2081-2100,25.456249237060547
23,tmin,ssp370,2081-2100,18.506250381469727
24,tmin,ssp370,2081-2100,15.183333396911621
1,prec,ssp370,2081-2100,99.25
2,prec,ssp370,2081-2100,49.625
3,prec,ssp370,2081-2100,20.77083396911621
4,prec,ssp370,2081-2100,42.125
5,prec,ssp370,2081-2100,23.27083396911621
6,prec,ssp370,2081-2100,24.75
7,prec,ssp370,2081-2100,196.5833282470703
8,prec,ssp370,2081-2100,32.75
9,prec,ssp370,2081-2100,83.14583587646484
10,prec,ssp370,2081-2100,71.89583587646484
11,prec,ssp370,2081-2100,90.3125
12,prec,ssp370,2081-2100,110.77083587646484
13,prec,ssp370,2081-2100,87.29166412353516
14,prec,ssp370,2081-2100,70.9375
15,prec,ssp370,2081-2100,112.10416412353516
16,prec,ssp370,2081-2100,81.70833587646484
17,prec,ssp370,2081-2100,100.60416412353516
18,prec,ssp370,2081-2100,95.77083587646484
19,prec,ssp370,2081-2100,34.85416793823242
20,prec,ssp370,2081-2100,17.3125
21,prec,ssp370,2081-2100,127.41666412353516
22,prec,ssp370,2081-2100,85.64583587646484
23,prec,ssp370,2081-2100,6.958333492279053
24,prec,ssp370,2081-2100,26.375
1,tmax,ssp585,2021-2040,18.82291668653488
2,tmax,ssp585,2021-2040,16.29999998708566
3,tmax,ssp585,2021-2040,17.50624994188547
4,tmax,ssp585,2021-2040,25.1291667620341
5,tmax,ssp585,2021-2040,26.29999993244807
6,tmax,ssp585,2021-2040,27.90416673819224
7,tmax,ssp585,2021-2040,26.331250031789143
8,tmax,ssp585,2021-2040,19.50833327571551
9,tmax,ssp585,2021-2040,28.24166663487752
10,tmax,ssp585,2021-2040,17.633333343081176
11,tmax,ssp585,2021-2040,19.266666635870934
12,tmax,ssp585,2021-2040,24.447916666666668
13,tmax,ssp585,2021-2040,19.683333242932957
14,tmax,ssp585,2021-2040,13.704166676849127
15,tmax,ssp585,2021-2040,24.593750099341076
16,tmax,ssp585,2021-2040,15.88124999900659
17,tmax,ssp585,2021-2040,21.181249896685284
18,tmax,ssp585,2021-2040,21.699999938408535
19,tmax,ssp585,2021-2040,19.39166660110156
20,tmax,ssp585,2021-2040,19.252083381017048
21,tmax,ssp585,2021-2040,32.38124986489614
22,tmax,ssp585,2021-2040,30.858333349227905
23,tmax,ssp585,2021-2040,33.18333347638448
24,tmax,ssp585,2021-2040,25.422916690508526
1,tmin,ssp585,2021-2040,6.927083492279053
2,tmin,ssp585,2021-2040,4.0333333015441895
3,tmin,ssp585,2021-2040,2.1354167461395264
4,tmin,ssp585,2021-2040,9.810416221618652
5,tmin,ssp585,2021-2040,11.387499809265137
6,tmin,ssp585,2021-2040,12.079166412353516
7,tmin,ssp585,2021-2040,18.72083282470703
8,tmin,ssp585,2021-2040,3.3583333492279053
9,tmin,ssp585,2021-2040,15.556249618530273
10,tmin,ssp585,2021-2040,5.510416507720947
11,tmin,ssp585,2021-2040,7.914583206176758
12,tmin,ssp585,2021-2040,12.770833015441895
13,tmin,ssp585,2021-2040,7.793749809265137
14,tmin,ssp585,2021-2040,3.8229167461395264
15,tmin,ssp585,2021-2040,11.891666412353516
16,tmin,ssp585,2021-2040,5.4979166984558105
17,tmin,ssp585,2021-2040,9.277083396911621
18,tmin,ssp585,2021-2040,9.949999809265137
19,tmin,ssp585,2021-2040,5.891666412353516
20,tmin,ssp585,2021-2040,5.5333333015441895
21,tmin,ssp585,2021-2040,19.804166793823242
22,tmin,ssp585,2021-2040,23.668750762939453
23,tmin,ssp585,2021-2040,15.777083396911621
24,tmin,ssp585,2021-2040,12.8125
1,prec,ssp585,2021-2040,95.6875
2,prec,ssp585,2021-2040,47.47916793823242
3,prec,ssp585,2021-2040,20.54166603088379
4,prec,ssp585,2021-2040,41.54166793823242
5,prec,ssp585,2021-2040,24.16666603088379
6,prec,ssp585,2021-2040,26.45833396911621
7,prec,ssp585,2021-2040,209.0833282470703
8,prec,ssp585,2021-2040,33.60416793823242
9,prec,ssp585,2021-2040,84.54166412353516
10,prec,ssp585,2021-2040,70.58333587646484
11,prec,ssp585,2021-2040,84.97916412353516
12,prec,ssp585,2021-2040,106.89583587646484
13,prec,ssp585,2021-2040,82.5625
14,prec,ssp585,2021-2040,66.89583587646484
15,prec,ssp585,2021-2040,110.75
16,prec,ssp585,2021-2040,77.91666412353516
17,prec,ssp585,2021-2040,96.83333587646484
18,prec,ssp585,2021-2040,92.20833587646484
19,prec,ssp585,2021-2040,33.20833206176758
20,prec,ssp585,2021-2040,16.54166603088379
21,prec,ssp585,2021-2040,141.6458282470703
22,prec,ssp585,2021-2040,95.04166412353516
23,prec,ssp585,2021-2040,7.458333492279053
24,prec,ssp585,2021-2040,28.20833396911621
1,tmax,ssp585,2041-2060,19.727083206176758
2,tmax,ssp585,2041-2060,17.381250381469727
3,tmax,ssp585,2041-2060,18.941667556762695
4,tmax,ssp585,2041-2060,26.18541717529297
5,tmax,ssp585,2041-2060,27.575000762939453
6,tmax,ssp585,2041-2060,29.079166412353516
7,tmax,ssp585,2041-2060,27.07291603088379
8,tmax,ssp585,2041-2060,20.862499237060547
9,tmax,ssp585,2041-2060,29.277084350585938
10,tmax,ssp585,2041-2060,18.90833282470703
11,tmax,ssp585,2041-2060,20.393749237060547
12,tmax,ssp585,2041-2060,25.42708396911621
13,tmax,ssp585,2041-2060,20.78125
14,tmax,ssp585,2041-2060,14.872916221618652
15,tmax,ssp585,2041-2060,25.445833206176758
16,tmax,ssp585,2041-2060,17.008333206176758
17,tmax,ssp585,2041-2060,22.212499618530273
18,tmax,ssp585,2041-2060,22.722917556762695
19,tmax,ssp585,2041-2060,20.450000762939453
20,tmax,ssp585,2041-2060,20.293750762939453
21,tmax,ssp585,2041-2060,33.108333587646484
22,tmax,ssp585,2041-2060,31.524999618530273
23,tmax,ssp585,2041-2060,34.44166564941406
24,tmax,ssp585,2041-2060,26.49791717529297
1,tmin,ssp585,2041-2060,7.770833492279053
2,tmin,ssp585,2041-2060,5.054166793823242
3,tmin,ssp585,2041-2060,3.4666666984558105
4,tmin,ssp585,2041-2060,10.716666221618652
5,tmin,ssp585,2041-2060,12.418749809265137
6,tmin,ssp585,2041-2060,13.083333015441895
7,tmin,ssp585,2041-2060,19.420833587646484
8,tmin,ssp585,2041-2060,4.5604166984558105
9,tmin,ssp585,2041-2060,16.570833206176758
10,tmin,ssp585,2041-2060,6.808333396911621
11,tmin,ssp585,2041-2060,9.077083587646484
12,tmin,ssp585,2041-2060,13.770833015441895
13,tmin,ssp585,2041-2060,8.908333778381348
14,tmin,ssp585,2041-2060,5.052083492279053
15,tmin,ssp585,2041-2060,12.762499809265137
16,tmin,ssp585,2041-2060,6.639583110809326
17,tmin,ssp585,2041-2060,10.289583206176758
18,tmin,ssp585,2041-2060,10.949999809265137
19,tmin,ssp585,2041-2060,6.883333206176758
20,tmin,ssp585,2041-2060,6.485416889190674
21,tmin,ssp585,2041-2060,20.52916717529297
22,tmin,ssp585,2041-2060,24.368749618530273
23,tmin,ssp585,2041-2060,16.85416603088379
24,tmin,ssp585,2041-2060,13.745833396911621
1,prec,ssp585,2041-2060,95.875
2,prec,ssp585,2041-2060,47.8125
3,prec,ssp585,2041-2060,20.52083396911621
4,prec,ssp585,2041-2060,41.3125
5,prec,ssp585,2041-2060,23.64583396911621
6,prec,ssp585,2041-2060,25.47916603088379
7,prec,ssp585,2041-2060,204.7708282470703
8,prec,ssp585,2041-2060,33.375
9,prec,ssp585,2041-2060,84.85416412353516
10,prec,ssp585,2041-2060,72
11,prec,ssp585,2041-2060,87.375
12,prec,ssp585,2041-2060,108.5625
13,prec,ssp585,2041-2060,84.375
14,prec,ssp585,2041-2060,69.04166412353516
15,prec,ssp585,2041-2060,111.52083587646484
16,prec,ssp585,2041-2060,79.58333587646484
17,prec,ssp585,2041-2060,99.29166412353516
18,prec,ssp585,2041-2060,94.39583587646484
19,prec,ssp585,2041-2060,33.54166793823242
20,prec,ssp585,2041-2060,16.625
21,prec,ssp585,2041-2060,135.9166717529297
22,prec,ssp585,2041-2060,91.20833587646484
23,prec,ssp585,2041-2060,7.145833492279053
24,prec,ssp585,2041-2060,27.22916603088379
1,tmax,ssp585,2061-2080,20.712499618530273
2,tmax,ssp585,2061-2080,18.610416412353516
3,tmax,ssp585,2061-2080,20.556249618530273
4,tmax,ssp585,2061-2080,27.274999618530273
5,tmax,ssp585,2061-2080,28.91666603088379
6,tmax,ssp585,2061-2080,30.399999618530273
7,tmax,ssp585,2061-2080,27.943750381469727
8,tmax,ssp585,2061-2080,22.589582443237305
9,tmax,ssp585,2061-2080,30.695833206176758
10,tmax,ssp585,2061-2080,20.72083282470703
11,tmax,ssp585,2061-2080,22.03125
12,tmax,ssp585,2061-2080,26.81041717529297
13,tmax,ssp585,2061-2080,22.318750381469727
14,tmax,ssp585,2061-2080,16.464582443237305
15,tmax,ssp585,2061-2080,26.674999237060547
16,tmax,ssp585,2061-2080,18.58333396911621
17,tmax,ssp585,2061-2080,23.612499237060547
18,tmax,ssp585,2061-2080,24.11458396911621
19,tmax,ssp585,2061-2080,21.652082443237305
20,tmax,ssp585,2061-2080,21.462499618530273
21,tmax,ssp585,2061-2080,34.02708435058594
22,tmax,ssp585,2061-2080,32.33541488647461
23,tmax,ssp585,2061-2080,35.82291793823242
24,tmax,ssp585,2061-2080,27.6875
1,tmin,ssp585,2061-2080,8.75
2,tmin,ssp585,2061-2080,6.227083206176758
3,tmin,ssp585,2061-2080,4.987500190734863
4,tmin,ssp585,2061-2080,11.795833587646484
5,tmin,ssp585,2061-2080,13.639583587646484
6,tmin,ssp585,2061-2080,14.295833587646484
7,tmin,ssp585,2061-2080,20.272916793823242
8,tmin,ssp585,2061-2080,6.039583206176758
9,tmin,ssp585,2061-2080,17.920833587646484
10,tmin,ssp585,2061-2080,8.506250381469727
11,tmin,ssp585,2061-2080,10.629166603088379
12,tmin,ssp585,2061-2080,15.118749618530273
13,tmin,ssp585,2061-2080,10.383333206176758
14,tmin,ssp585,2061-2080,6.660416603088379
15,tmin,ssp585,2061-2080,13.962499618530273
16,tmin,ssp585,2061-2080,8.183333396911621
17,tmin,ssp585,2061-2080,11.658333778381348
18,tmin,ssp585,2061-2080,12.302083015441895
19,tmin,ssp585,2061-2080,8.052083015441895
20,tmin,ssp585,2061-2080,7.618750095367432
21,tmin,ssp585,2061-2080,21.452083587646484
22,tmin,ssp585,2061-2080,25.200000762939453
23,tmin,ssp585,2061-2080,18.139583587646484
24,tmin,ssp585,2061-2080,14.847916603088379
1,prec,ssp585,2061-2080,98.6875
2,prec,ssp585,2061-2080,49.04166793823242
3,prec,ssp585,2061-2080,20.8125
4,prec,ssp585,2061-2080,41.75
5,prec,ssp585,2061-2080,23.08333396911621
6,prec,ssp585,2061-2080,24.47916603088379
7,prec,ssp585,2061-2080,202.1458282470703
8,prec,ssp585,2061-2080,32.875
9,prec,ssp585,2061-2080,83.4375
10,prec,ssp585,2061-2080,71.72916412353516
11,prec,ssp585,2061-2080,88.70833587646484
12,prec,ssp585,2061-2080,109.0625
13,prec,ssp585,2061-2080,86.16666412353516
14,prec,ssp585,2061-2080,70.35416412353516
15,prec,ssp585,2061-2080,111.54166412353516
16,prec,ssp585,2061-2080,81.52083587646484
17,prec,ssp585,2061-2080,100.375
18,prec,ssp585,2061-2080,95.52083587646484
19,prec,ssp585,2061-2080,34.3125
20,prec,ssp585,2061-2080,17.10416603088379
21,prec,ssp585,2061-2080,128.8958282470703
22,prec,ssp585,2061-2080,86.8125
23,prec,ssp585,2061-2080,6.875
24,prec,ssp585,2061-2080,26.16666603088379
1,tmax,ssp585,2081-2100,22.08333396911621
2,tmax,ssp585,2081-2100,20.22083282470703
3,tmax,ssp585,2081-2100,22.422916412353516
4,tmax,ssp585,2081-2100,28.758333206176758
5,tmax,ssp585,2081-2100,30.625
6,tmax,ssp585,2081-2100,31.99791717529297
7,tmax,ssp585,2081-2100,29.102083206176758
8,tmax,ssp585,2081-2100,24.620832443237305
9,tmax,ssp585,2081-2100,32.375
10,tmax,ssp585,2081-2100,22.787500381469727
11,tmax,ssp585,2081-2100,23.847915649414063
12,tmax,ssp585,2081-2100,28.387500762939453
13,tmax,ssp585,2081-2100,24.00208282470703
14,tmax,ssp585,2081-2100,18.30208396911621
15,tmax,ssp585,2081-2100,28.15625
16,tmax,ssp585,2081-2100,20.316665649414063
17,tmax,ssp585,2081-2100,25.195833206176758
